symbol,side,type,price,timestamp
AAPL,sell,limit,131.85,1608926991
TSLA,buy,limit,659.35,1608926992
GOOG,sell,market,,1608926992
AMZN,sell,limit,3170.58,1608926993
FB,sell,limit,266.26,1608926993
FB,sell,limit,265.29,1608926994
AMZN,sell,limit,3171.75,1608926994
AMZN,buy,limit,3171.98,1608926995
GOOG,sell,limit,1732.4,1608926995
AMZN,buy,limit,3171.88,1608926995
FB,sell,market,,1608926996
FB,sell,market,,1608926996
GOOG,buy,market,,1608926996
GOOG,buy,limit,1732.53,1608926997
TSLA,buy,market,,1608926997
FB,sell,market,,1608926997
AMZN,buy,limit,3171.99,1608926998
AMZN,buy,limit,3171.99,1608926999
TSLA,sell,market,,1608927000
AAPL,sell,market,,1608927000
GOOG,sell,market,,1608927000
GOOG,buy,market,,1608927001
FB,sell,market,,1608927002
GOOG,buy,limit,1732.9,1608927002
FB,sell,market,,1608927003
TSLA,sell,market,,1608927003
FB,sell,market,,1608927004
FB,buy,limit,265.87,1608927004
AAPL,sell,market,,1608927004
GOOG,sell,market,,1608927005
AMZN,buy,market,,1608927006
TSLA,buy,limit,658.07,1608927006
AMZN,buy,limit,3171,1608927006
FB,sell,limit,266.15,1608927007
GOOG,sell,limit,1733.83,1608927007
TSLA,buy,limit,659.81,1608927008
AAPL,sell,market,,1608927009
AAPL,buy,limit,130.23,1608927009
AAPL,sell,limit,130.19,1608927010
AMZN,buy,limit,3170.96,1608927010
GOOG,sell,limit,1733.17,1608927011
GOOG,buy,market,,1608927011
TSLA,sell,limit,659.94,1608927012
TSLA,buy,market,,1608927013
AMZN,sell,market,,1608927013
AMZN,buy,limit,3171.84,1608927013
TSLA,buy,market,,1608927013
FB,sell,limit,266.76,1608927014
GOOG,sell,limit,1732.52,1608927014
AMZN,sell,market,,1608927014
AAPL,sell,market,,1608927015
AAPL,buy,limit,130.1,1608927015
TSLA,sell,market,,1608927016
FB,sell,limit,266.16,1608927017
TSLA,sell,market,,1608927017
AMZN,sell,market,,1608927018
AMZN,sell,limit,3170.37,1608927018
TSLA,buy,limit,658.64,1608927019
TSLA,sell,market,,1608927019
GOOG,buy,limit,1732.31,1608927019
AMZN,buy,market,,1608927019
GOOG,sell,limit,1732.57,1608927020
GOOG,sell,market,1733.81,1608927020
FB,buy,limit,265.13,1608927021
AAPL,buy,limit,131.05,1608927021
AAPL,sell,limit,130.21,1608927021
TSLA,sell,limit,658.83,1608927022
TSLA,buy,limit,658.69,1608927022
TSLA,buy,market,,1608927022
AAPL,buy,limit,130.45,1608927023
TSLA,sell,market,,1608927024
AAPL,buy,market,,1608927025
AAPL,sell,market,,1608927025
TSLA,buy,market,,1608927026
AAPL,sell,market,,1608927027
AAPL,buy,market,,1608927027
AMZN,sell,market,,1608927028
FB,buy,market,,1608927028
GOOG,sell,market,,1608927029
AMZN,sell,market,3171.86,1608927029
FB,sell,limit,266.12,1608927029
AMZN,buy,limit,3171.83,1608927030
AMZN,buy,market,,1608927030
GOOG,buy,limit,1732.69,1608927031
TSLA,buy,market,,1608927031
FB,sell,market,,1608927032
GOOG,buy,market,,1608927032
AAPL,sell,limit,130.5,1608927032
TSLA,buy,limit,658.46,1608927033
TSLA,sell,limit,658.66,1608927034
AMZN,buy,limit,3171.93,1608927034
AMZN,sell,limit,3170.8,1608927035
AAPL,sell,limit,130.94,1608927036
TSLA,sell,market,,1608927037
TSLA,buy,limit,659.41,1608927037
FB,sell,limit,265.08,1608927037
FB,buy,limit,265.24,1608927038
AAPL,sell,market,,1608927039
FB,sell,limit,266.69,1608927039
AMZN,sell,market,,1608927039
GOOG,sell,market,,1608927040
AAPL,buy,market,,1608927040
GOOG,buy,market,,1608927041
FB,sell,market,,1608927042
FB,sell,limit,265.95,1608927043
AAPL,sell,market,,1608927043
FB,buy,market,,1608927043
FB,buy,market,,1608927044
GOOG,sell,market,,1608927044
GOOG,sell,limit,1733.99,1608927045
GOOG,sell,market,,1608927045
AMZN,buy,market,,1608927046
FB,buy,limit,266.4,1608927046
AMZN,sell,market,,1608927047
GOOG,buy,limit,1732.19,1608927048
TSLA,buy,market,,1608927049
AMZN,buy,limit,3171.91,1608927049
AMZN,buy,market,,1608927049
TSLA,sell,limit,658.98,1608927049
TSLA,sell,limit,658.89,1608927050
AAPL,buy,market,,1608927051
AAPL,buy,market,,1608927052
FB,buy,limit,266.74,1608927052
GOOG,sell,limit,1733.43,1608927053
GOOG,sell,market,,1608927053
TSLA,sell,market,,1608927053
TSLA,sell,market,,1608927053
GOOG,buy,limit,1733.05,1608927054
TSLA,buy,limit,659.02,1608927054
FB,sell,market,,1608927055
AAPL,buy,limit,,1608927055
TSLA,sell,market,,1608927056
GOOG,buy,market,,1608927057
AMZN,sell,limit,3171.82,1608927058
FB,buy,market,,1608927058
GOOG,sell,market,,1608927059
TSLA,buy,market,,1608927059
FB,buy,limit,265.65,1608927060
AAPL,sell,market,,1608927061
AAPL,buy,limit,,1608927061
TSLA,buy,limit,659.78,1608927061
FB,sell,limit,265.33,1608927062
AAPL,buy,limit,131.71,1608927062
AAPL,sell,market,,1608927062
TSLA,buy,limit,659.54,1608927063
TSLA,buy,market,,1608927063
AAPL,sell,limit,130.63,1608927063
GOOG,sell,market,,1608927064
GOOG,sell,limit,1732.34,1608927065
TSLA,buy,market,,1608927065
GOOG,buy,limit,1732.56,1608927066
AMZN,buy,limit,3171.7,1608927066
AMZN,sell,market,,1608927067
AAPL,buy,limit,130.39,1608927067
AMZN,sell,limit,3170.03,1608927067
AMZN,buy,market,,1608927068
FB,buy,limit,265.28,1608927068
AAPL,sell,limit,130.77,1608927068
AMZN,sell,limit,3171.41,1608927069
AAPL,sell,limit,130.03,1608927070
AMZN,buy,market,,1608927070
AMZN,sell,limit,3170.68,1608927071
GOOG,buy,limit,1732.78,1608927072
TSLA,buy,market,,1608927073
FB,buy,limit,266.61,1608927073
GOOG,sell,limit,1732.6,1608927073
AMZN,buy,limit,3171.78,1608927074
TSLA,buy,limit,,1608927075
TSLA,buy,market,,1608927075
TSLA,buy,limit,658.27,1608927076
AAPL,sell,market,,1608927077
AAPL,buy,limit,130.94,1608927077
AMZN,sell,market,,1608927078
GOOG,buy,market,,1608927078
AMZN,buy,market,,1608927078
AAPL,buy,market,,1608927079
TSLA,buy,market,,1608927079
TSLA,sell,limit,659.41,1608927080
GOOG,sell,market,,1608927080
FB,sell,limit,265.86,1608927080
AMZN,sell,market,,1608927081
FB,sell,limit,,1608927082
TSLA,sell,market,,1608927083
GOOG,buy,market,,1608927083
FB,sell,limit,266.7,1608927083
AAPL,sell,market,,1608927084
GOOG,sell,limit,1733.96,1608927084
FB,buy,market,,1608927085
AMZN,sell,market,,1608927085
FB,buy,limit,266.57,1608927085
AAPL,buy,limit,130.22,1608927086
AMZN,sell,market,,1608927086
AMZN,sell,market,,1608927086
AAPL,buy,market,,1608927087
AMZN,buy,limit,3171.04,1608927088
GOOG,sell,market,,1608927089
AMZN,buy,limit,3170.71,1608927089
AAPL,sell,limit,130.3,1608927090
AAPL,sell,limit,131.17,1608927090
TSLA,sell,limit,658.44,1608927091
GOOG,buy,limit,1732.22,1608927092
TSLA,sell,market,,1608927093
GOOG,buy,market,,1608927093
GOOG,buy,market,,1608927094
AMZN,buy,market,,1608927094
AMZN,sell,limit,3171.61,1608927094
TSLA,sell,market,659.19,1608927094
GOOG,sell,market,,1608927095
AAPL,sell,limit,130.13,1608927095
FB,buy,market,,1608927096
GOOG,buy,limit,1733.05,1608927097
TSLA,sell,market,,1608927097
AMZN,sell,limit,3170.39,1608927098
FB,sell,market,,1608927098
AAPL,sell,limit,130.66,1608927098
AMZN,sell,limit,3170.2,1608927099
AMZN,buy,limit,3170.67,1608927099
AMZN,buy,market,,1608927100
FB,buy,market,,1608927101
AAPL,sell,market,,1608927101
TSLA,buy,limit,659.41,1608927102
AAPL,buy,limit,130.34,1608927102
FB,buy,market,,1608927102
AAPL,buy,limit,131,1608927103
FB,buy,limit,265.21,1608927104
AAPL,buy,limit,130.41,1608927105
AMZN,sell,market,3171.5,1608927105
AMZN,sell,market,,1608927105
GOOG,buy,market,,1608927106
FB,buy,limit,266.61,1608927106
TSLA,sell,limit,659.43,1608927107
AAPL,sell,limit,131.99,1608927108
AAPL,buy,market,,1608927109
AAPL,sell,limit,131.2,1608927109
AMZN,sell,limit,3171.01,1608927110
TSLA,sell,limit,659.12,1608927111
TSLA,buy,limit,658.79,1608927111
GOOG,sell,limit,1732.73,1608927112
FB,buy,limit,266.61,1608927113
FB,sell,market,,1608927113
GOOG,sell,market,,1608927114
AAPL,sell,limit,131.76,1608927115
TSLA,sell,market,,1608927115
AAPL,buy,market,130.66,1608927115
GOOG,sell,market,,1608927115
AMZN,buy,limit,3170.41,1608927115
AMZN,buy,limit,3171.86,1608927116
AAPL,sell,limit,130.34,1608927116
AMZN,buy,market,,1608927117
GOOG,buy,market,,1608927118
AAPL,sell,limit,131.38,1608927118
AAPL,sell,market,,1608927119
FB,buy,limit,266.85,1608927119
AMZN,buy,market,,1608927120
GOOG,sell,limit,1732.12,1608927120
AAPL,buy,market,,1608927121
AMZN,buy,market,,1608927121
AMZN,sell,limit,3170.02,1608927122
AMZN,sell,limit,3170.71,1608927122
FB,buy,limit,266.82,1608927122
AMZN,buy,limit,3170.36,1608927123
TSLA,buy,market,,1608927124
AAPL,buy,limit,131.23,1608927124
FB,sell,limit,,1608927125
FB,buy,market,,1608927126
AAPL,buy,limit,130.01,1608927126
GOOG,buy,market,,1608927126
TSLA,buy,market,,1608927126
FB,sell,limit,,1608927127
TSLA,sell,limit,658.09,1608927127
AAPL,buy,market,,1608927128
AMZN,buy,limit,3171.19,1608927128
AMZN,sell,market,,1608927129
FB,buy,limit,265.43,1608927130
TSLA,sell,limit,658.66,1608927130
AAPL,sell,market,,1608927130
GOOG,sell,market,,1608927130
GOOG,buy,limit,1733.23,1608927130
TSLA,buy,market,,1608927131
GOOG,buy,limit,1733.88,1608927132
FB,sell,limit,266.71,1608927133
GOOG,buy,limit,1733.02,1608927133
AAPL,buy,limit,130.41,1608927134
AAPL,buy,market,,1608927134
AAPL,buy,limit,131.91,1608927135
TSLA,sell,market,,1608927136
AAPL,sell,market,,1608927136
FB,buy,limit,266.37,1608927137
AAPL,buy,market,,1608927137
AMZN,buy,market,,1608927137
AMZN,buy,limit,3170.73,1608927137
FB,sell,limit,265.76,1608927138
AMZN,buy,market,,1608927139
AMZN,buy,limit,,1608927139
AMZN,sell,limit,3171.94,1608927140
TSLA,sell,market,,1608927140
AAPL,buy,limit,130.53,1608927141
AMZN,sell,limit,3171.89,1608927142
AMZN,sell,market,,1608927143
FB,buy,market,,1608927143
TSLA,sell,market,,1608927143
TSLA,buy,limit,658.81,1608927144
GOOG,sell,market,,1608927144
GOOG,sell,market,,1608927144
GOOG,buy,limit,1732.49,1608927144
TSLA,sell,limit,659.31,1608927145
AMZN,buy,market,,1608927145
AMZN,buy,limit,3170.63,1608927146
TSLA,sell,limit,659.18,1608927146
TSLA,sell,limit,659.31,1608927147
AAPL,buy,limit,130.56,1608927147
FB,sell,limit,265.68,1608927147
TSLA,sell,market,,1608927148
AMZN,buy,limit,3170.36,1608927148
TSLA,buy,limit,,1608927148
TSLA,sell,limit,658.61,1608927148
TSLA,buy,limit,658.54,1608927149
GOOG,buy,market,,1608927149
AAPL,sell,limit,130.1,1608927150
GOOG,buy,market,,1608927150
AMZN,sell,limit,3171.83,1608927151
FB,sell,limit,266.92,1608927151
FB,buy,limit,265.27,1608927151
TSLA,sell,limit,659.76,1608927152
FB,sell,limit,266.51,1608927152
FB,sell,limit,266.93,1608927153
AMZN,sell,market,,1608927153
TSLA,sell,limit,659.71,1608927154
TSLA,sell,limit,659.46,1608927154
AAPL,buy,limit,130.28,1608927155
FB,buy,limit,266.17,1608927155
TSLA,buy,market,,1608927156
FB,sell,market,,1608927157
GOOG,buy,limit,1733.41,1608927157
GOOG,sell,limit,1733.73,1608927157
AAPL,sell,market,,1608927157
AAPL,sell,market,,1608927158
AAPL,buy,limit,131.23,1608927158
AAPL,sell,market,131.23,1608927159
AMZN,buy,limit,3170.48,1608927159
TSLA,buy,market,,1608927159
AMZN,buy,market,,1608927160
AAPL,buy,limit,131.96,1608927160
FB,sell,market,,1608927161
TSLA,sell,limit,659.63,1608927161
TSLA,sell,limit,658.7,1608927161
TSLA,buy,market,,1608927161
TSLA,sell,market,,1608927162
AMZN,sell,limit,3171.41,1608927162
GOOG,sell,limit,1733.87,1608927162
AMZN,buy,market,,1608927163
GOOG,buy,market,1733.45,1608927163
AAPL,buy,market,,1608927163
FB,sell,limit,265.54,1608927164
TSLA,sell,limit,658.32,1608927165
TSLA,buy,limit,,1608927165
AMZN,buy,limit,3170.94,1608927166
GOOG,buy,limit,1732.03,1608927167
AMZN,buy,market,,1608927167
AAPL,sell,market,,1608927168
GOOG,sell,limit,1732.32,1608927168
TSLA,buy,market,,1608927169
FB,sell,limit,265.4,1608927169
FB,sell,market,,1608927169
AAPL,buy,market,,1608927169
TSLA,sell,limit,659.05,1608927170
TSLA,buy,market,,1608927170
GOOG,sell,limit,1732.31,1608927171
AMZN,sell,market,,1608927172
FB,buy,limit,266.44,1608927173
AAPL,sell,limit,131.15,1608927173
AMZN,buy,market,,1608927173
AMZN,sell,market,,1608927174
TSLA,sell,market,,1608927174
AMZN,sell,market,,1608927174
GOOG,buy,market,,1608927175
FB,sell,limit,266.25,1608927175
TSLA,buy,market,,1608927175
GOOG,buy,market,,1608927176
AMZN,buy,limit,3170.61,1608927176
GOOG,sell,limit,1733.59,1608927177
FB,sell,market,,1608927177
AAPL,sell,market,,1608927178
GOOG,sell,limit,1733.04,1608927178
AAPL,sell,limit,131.1,1608927179
AAPL,buy,market,,1608927179
AMZN,sell,limit,3171.48,1608927180
AAPL,buy,market,,1608927180
GOOG,buy,limit,1733.63,1608927181
TSLA,sell,limit,658.86,1608927181
AAPL,sell,limit,130.95,1608927182
AMZN,buy,market,,1608927182
TSLA,buy,market,,1608927182
GOOG,sell,limit,1733.67,1608927183
TSLA,buy,market,,1608927183
TSLA,buy,market,,1608927184
FB,buy,market,265.24,1608927184
AAPL,buy,market,,1608927184
AMZN,sell,market,,1608927185
FB,sell,market,,1608927185
FB,sell,limit,265.63,1608927186
TSLA,sell,limit,658.91,1608927186
AAPL,sell,limit,131.85,1608927187
AMZN,buy,market,,1608927188
GOOG,buy,limit,1733.5,1608927189
AMZN,buy,market,,1608927189
TSLA,sell,limit,658.09,1608927190
AMZN,buy,market,,1608927190
FB,buy,limit,266.6,1608927190
AAPL,sell,limit,130.12,1608927191
AMZN,sell,market,,1608927191
AMZN,buy,limit,3170,1608927192
GOOG,buy,market,,1608927193
AAPL,buy,market,,1608927193
AAPL,buy,market,,1608927194
GOOG,buy,market,,1608927195
AAPL,sell,limit,131.47,1608927196
AAPL,buy,limit,131.45,1608927197
AMZN,buy,market,,1608927197
TSLA,sell,limit,,1608927197
GOOG,sell,limit,1733.63,1608927198
GOOG,sell,market,,1608927199
GOOG,buy,market,,1608927199
TSLA,sell,market,,1608927200
FB,sell,limit,266.31,1608927200
GOOG,buy,market,,1608927200
TSLA,sell,market,,1608927201
GOOG,buy,limit,1732.69,1608927201
AMZN,buy,limit,3170.34,1608927201
AMZN,buy,market,3170.36,1608927202
GOOG,sell,market,,1608927202
AAPL,buy,market,,1608927202
AAPL,sell,market,,1608927203
AMZN,buy,market,,1608927203
TSLA,sell,limit,659.17,1608927204
AMZN,sell,market,,1608927204
FB,sell,limit,265.19,1608927205
GOOG,sell,market,,1608927206
AAPL,sell,limit,130.65,1608927206
AMZN,sell,limit,3171.91,1608927207
FB,buy,limit,265.89,1608927207
AAPL,sell,limit,131.92,1608927208
FB,sell,limit,266.48,1608927208
TSLA,sell,market,,1608927209
AAPL,buy,limit,131,1608927210
TSLA,buy,market,,1608927210
AAPL,buy,limit,131.62,1608927210
TSLA,sell,limit,658.21,1608927210
AMZN,buy,limit,3171.5,1608927211
TSLA,sell,limit,658.03,1608927211
TSLA,sell,limit,,1608927212
AAPL,buy,market,,1608927212
TSLA,sell,market,,1608927212
TSLA,sell,limit,658.35,1608927213
FB,sell,limit,265.38,1608927214
FB,sell,limit,265.7,1608927214
AMZN,sell,market,,1608927214
TSLA,sell,market,,1608927215
FB,sell,limit,265.5,1608927216
AAPL,sell,market,,1608927216
GOOG,buy,market,,1608927217
FB,sell,limit,266.81,1608927217
TSLA,sell,limit,658.22,1608927218
AMZN,sell,market,,1608927219
TSLA,sell,market,,1608927219
GOOG,buy,market,,1608927220
TSLA,buy,market,,1608927220
FB,sell,market,,1608927221
TSLA,buy,limit,659.48,1608927221
FB,sell,limit,266.69,1608927222
AMZN,buy,market,,1608927223
FB,buy,market,,1608927223
FB,buy,market,,1608927223
TSLA,sell,limit,659.24,1608927224
AAPL,sell,limit,131.3,1608927224
TSLA,buy,limit,,1608927224
AAPL,buy,limit,,1608927225
GOOG,sell,market,,1608927226
AMZN,buy,limit,3171.01,1608927226
TSLA,buy,market,,1608927227
AAPL,sell,market,,1608927227
AAPL,sell,market,,1608927227
TSLA,buy,limit,659.42,1608927227
AMZN,buy,limit,3171.5,1608927228
AAPL,buy,limit,131.02,1608927228
TSLA,buy,market,658.61,1608927229
FB,buy,limit,265.35,1608927229
FB,buy,market,,1608927230
TSLA,buy,limit,658.41,1608927230
TSLA,sell,market,,1608927230
AMZN,sell,market,,1608927231
AAPL,sell,market,,1608927231
AMZN,sell,market,,1608927232
AAPL,sell,limit,130.64,1608927232
TSLA,buy,market,,1608927232
AAPL,sell,limit,131.42,1608927233
TSLA,buy,market,,1608927234
AMZN,sell,limit,3170.38,1608927234
TSLA,buy,market,,1608927234
AMZN,buy,market,,1608927235
AAPL,sell,market,,1608927235
FB,sell,market,,1608927236
AMZN,sell,market,,1608927236
AAPL,sell,limit,131.65,1608927237
FB,buy,limit,266.22,1608927237
GOOG,sell,market,,1608927237
AMZN,buy,limit,3171.8,1608927238
AMZN,buy,market,,1608927238
AAPL,buy,limit,130.24,1608927239
AAPL,sell,limit,130.13,1608927239
AMZN,sell,limit,3171.62,1608927239
AAPL,buy,market,,1608927240
AAPL,buy,limit,131.9,1608927241
AMZN,sell,market,,1608927241
AAPL,sell,market,,1608927241
TSLA,sell,limit,658.98,1608927242
FB,sell,market,,1608927242
FB,sell,limit,266.35,1608927243
GOOG,sell,market,,1608927243
AAPL,sell,market,,1608927244
AAPL,sell,limit,130.26,1608927244
AMZN,sell,market,,1608927245
FB,buy,market,,1608927246
TSLA,sell,market,,1608927246
AMZN,sell,market,,1608927247
AAPL,buy,limit,,1608927248
AMZN,sell,market,,1608927248
AAPL,sell,limit,131.37,1608927249
FB,buy,market,,1608927250
TSLA,sell,limit,659.1,1608927250
GOOG,buy,limit,1733.65,1608927250
AMZN,sell,market,,1608927251
GOOG,buy,limit,1733.88,1608927252
FB,buy,limit,,1608927253
FB,sell,market,,1608927253
TSLA,buy,market,,1608927253
TSLA,buy,limit,658.94,1608927253
GOOG,buy,market,,1608927254
GOOG,buy,market,,1608927254
AMZN,sell,limit,3170.23,1608927254
TSLA,buy,market,658.27,1608927254
GOOG,sell,market,,1608927255
TSLA,sell,limit,658.02,1608927255
FB,buy,limit,266.09,1608927256
GOOG,sell,market,,1608927256
TSLA,sell,limit,659.91,1608927257
FB,buy,limit,265.16,1608927257
AAPL,sell,limit,131.99,1608927258
GOOG,sell,market,,1608927258
AAPL,buy,limit,131.43,1608927259
AAPL,buy,limit,131.56,1608927259
AAPL,sell,market,,1608927260
FB,sell,limit,265.66,1608927260
AMZN,buy,limit,,1608927260
GOOG,buy,limit,1733.74,1608927261
TSLA,sell,market,,1608927262
FB,buy,limit,265.79,1608927262
FB,buy,market,,1608927262
AMZN,buy,market,,1608927263
AAPL,buy,limit,131.72,1608927264
AMZN,buy,market,,1608927265
AAPL,sell,market,,1608927265
AAPL,sell,limit,131.72,1608927266
AAPL,sell,market,,1608927266
TSLA,buy,limit,658.42,1608927266
AAPL,sell,limit,130.87,1608927266
FB,sell,limit,266.44,1608927267
AAPL,sell,limit,130.29,1608927267
TSLA,sell,limit,659.25,1608927267
AMZN,buy,market,,1608927268
FB,sell,limit,265.08,1608927268
GOOG,sell,market,,1608927269
AMZN,buy,limit,3170.42,1608927269
AAPL,sell,market,,1608927270
AMZN,buy,market,,1608927270
FB,sell,market,,1608927270
AAPL,sell,limit,131.8,1608927271
TSLA,buy,market,,1608927272
GOOG,buy,market,1732.69,1608927273
GOOG,sell,market,,1608927274
FB,buy,limit,266.63,1608927275
FB,sell,market,,1608927275
TSLA,sell,limit,658.5,1608927276
AAPL,sell,market,,1608927276
TSLA,sell,market,,1608927276
GOOG,sell,limit,1733.24,1608927276
AMZN,buy,market,,1608927277
GOOG,sell,limit,1732.48,1608927277
TSLA,buy,limit,,1608927278
AAPL,buy,market,,1608927278
TSLA,sell,market,,1608927278
AMZN,sell,market,,1608927279
AMZN,sell,limit,3171.24,1608927279
AAPL,buy,limit,131.28,1608927279
FB,buy,limit,265.95,1608927280
AMZN,sell,limit,3170.72,1608927280
FB,sell,limit,265.66,1608927281
AMZN,buy,limit,3171.99,1608927281
GOOG,buy,limit,1733.85,1608927282
AMZN,sell,limit,3170.47,1608927282
AAPL,buy,market,,1608927282
AMZN,sell,limit,3171.74,1608927283
AMZN,sell,market,,1608927284
GOOG,sell,limit,1732.66,1608927284
FB,sell,limit,265.93,1608927285
AMZN,buy,market,,1608927286
AAPL,sell,limit,131.46,1608927286
GOOG,sell,market,1733.38,1608927286
FB,sell,limit,266.17,1608927286
AAPL,sell,limit,131.75,1608927287
GOOG,buy,limit,1733.49,1608927288
GOOG,sell,market,,1608927289
TSLA,buy,limit,659.12,1608927290
AMZN,sell,limit,3170.61,1608927291
FB,sell,market,,1608927291
AAPL,buy,limit,130.37,1608927292
AMZN,sell,limit,3170.82,1608927292
AAPL,buy,market,,1608927293
AMZN,sell,market,3170.89,1608927293
FB,sell,limit,265.95,1608927294
FB,buy,market,,1608927295
TSLA,sell,market,,1608927295
AMZN,buy,market,,1608927296
GOOG,buy,limit,1733.18,1608927296
GOOG,buy,market,,1608927297
TSLA,sell,limit,658.86,1608927297
GOOG,buy,limit,1733.01,1608927298
TSLA,sell,limit,658.24,1608927298
AMZN,sell,limit,3171.39,1608927299
GOOG,sell,limit,1732.75,1608927300
AMZN,sell,market,,1608927300
FB,buy,market,,1608927301
GOOG,sell,market,,1608927301
FB,buy,market,,1608927302
AMZN,sell,market,,1608927302
AAPL,sell,limit,130.13,1608927302
FB,buy,limit,265.84,1608927303
AAPL,sell,market,,1608927303
GOOG,sell,market,,1608927304
GOOG,buy,market,,1608927304
AMZN,sell,market,,1608927305
FB,buy,market,,1608927306
FB,sell,market,,1608927307
TSLA,sell,market,,1608927307
AAPL,buy,market,,1608927308
TSLA,sell,limit,658.13,1608927309
FB,buy,limit,265.97,1608927309
AAPL,sell,market,,1608927309
AAPL,buy,limit,130.89,1608927309
AAPL,sell,limit,131.53,1608927310
FB,buy,market,,1608927311
TSLA,sell,market,,1608927312
GOOG,sell,limit,1732.39,1608927312
FB,sell,limit,266.96,1608927313
TSLA,buy,market,659.07,1608927314
TSLA,buy,limit,659.78,1608927314
GOOG,buy,limit,1733.8,1608927315
FB,buy,market,,1608927315
TSLA,buy,market,,1608927315
FB,sell,limit,266.32,1608927315
AAPL,buy,market,,1608927316
AMZN,buy,market,,1608927316
GOOG,sell,market,,1608927317
AMZN,sell,market,,1608927318
AMZN,sell,limit,3170.35,1608927319
FB,sell,market,,1608927319
AAPL,sell,market,,1608927319
AMZN,sell,limit,3171.18,1608927320
TSLA,buy,market,,1608927321
GOOG,buy,limit,1733.65,1608927322
TSLA,sell,limit,658.92,1608927322
AMZN,buy,limit,3170.22,1608927322
AAPL,sell,market,131.86,1608927323
TSLA,buy,market,,1608927323
TSLA,buy,limit,659.46,1608927324
FB,buy,limit,265.24,1608927324
FB,sell,limit,265.31,1608927325
AAPL,sell,limit,130.54,1608927326
AAPL,buy,market,,1608927327
AMZN,buy,market,,1608927327
FB,buy,limit,266.58,1608927327
GOOG,buy,market,,1608927328
TSLA,sell,limit,659.68,1608927329
TSLA,sell,limit,658.2,1608927330
AMZN,buy,limit,3170.38,1608927330
AAPL,buy,market,,1608927330
AMZN,buy,market,,1608927331
AAPL,buy,market,,1608927331
TSLA,sell,market,,1608927332
AMZN,sell,market,,1608927332
AMZN,buy,limit,3171.85,1608927333
TSLA,buy,market,,1608927334
AAPL,sell,market,,1608927335
AMZN,buy,limit,3170.66,1608927335
AMZN,sell,limit,3170.69,1608927336
AMZN,buy,market,,1608927336
GOOG,sell,market,,1608927337
TSLA,sell,market,,1608927338
GOOG,sell,limit,1733.13,1608927338
AAPL,sell,market,,1608927339
AMZN,buy,market,,1608927339
GOOG,sell,limit,1732.26,1608927339
GOOG,buy,market,,1608927339
FB,sell,limit,265.76,1608927340
AAPL,buy,market,,1608927341
TSLA,sell,market,,1608927341
TSLA,buy,limit,658.5,1608927342
GOOG,buy,limit,1732.91,1608927343
GOOG,buy,market,,1608927344
FB,sell,market,,1608927344
AMZN,sell,market,,1608927345
FB,sell,market,265.58,1608927345
AMZN,sell,market,,1608927346
GOOG,sell,limit,1732.81,1608927346
TSLA,sell,market,,1608927347
TSLA,sell,limit,658.86,1608927348
GOOG,sell,market,,1608927349
FB,sell,limit,265.19,1608927350
FB,buy,market,,1608927350
FB,sell,limit,266.66,1608927351
AAPL,sell,market,,1608927352
AAPL,sell,market,,1608927352
TSLA,buy,limit,659.22,1608927353
FB,buy,limit,,1608927353
GOOG,sell,limit,1732.36,1608927353
GOOG,buy,market,,1608927354
AAPL,buy,market,,1608927354
AMZN,buy,limit,3170.41,1608927354
AAPL,sell,limit,131.87,1608927355
TSLA,sell,limit,658.05,1608927355
AMZN,buy,market,,1608927356
AAPL,sell,limit,131.45,1608927356
FB,buy,limit,266.22,1608927357
GOOG,buy,market,,1608927357
AMZN,buy,market,3170.57,1608927358
AAPL,sell,limit,131.2,1608927358
TSLA,buy,market,,1608927358
GOOG,sell,limit,1732.5,1608927359
AAPL,sell,limit,130.25,1608927360
AMZN,sell,limit,3171.24,1608927360
AMZN,sell,limit,3170.47,1608927360
AAPL,sell,market,,1608927361
AMZN,buy,limit,3171.39,1608927361
AMZN,sell,limit,3171.19,1608927362
AAPL,sell,limit,,1608927362
AAPL,buy,limit,131.84,1608927362
GOOG,buy,limit,1733.41,1608927363
AMZN,buy,market,,1608927364
TSLA,sell,market,,1608927364
GOOG,buy,limit,,1608927365
FB,buy,limit,265.02,1608927365
AMZN,buy,market,,1608927366
TSLA,buy,limit,659.72,1608927366
FB,buy,limit,265.84,1608927367
AAPL,buy,market,,1608927367
AAPL,buy,market,,1608927368
TSLA,buy,limit,,1608927368
FB,buy,market,,1608927369
AAPL,sell,limit,131.83,1608927369
AAPL,sell,limit,131.76,1608927369
GOOG,sell,market,,1608927370
AMZN,sell,limit,3170.02,1608927370
GOOG,buy,limit,1732.2,1608927371
AMZN,sell,market,,1608927372
AMZN,buy,limit,3171.08,1608927372
AAPL,buy,limit,,1608927372
AMZN,buy,market,,1608927373
GOOG,buy,market,1733.3,1608927373
FB,buy,limit,266.14,1608927373
AAPL,sell,market,,1608927374
TSLA,buy,limit,659.63,1608927374
GOOG,sell,limit,1732.54,1608927375
FB,sell,market,,1608927376
TSLA,sell,market,,1608927376
AAPL,buy,limit,130.71,1608927377
AAPL,buy,market,,1608927378
FB,sell,market,,1608927378
FB,sell,market,,1608927378
FB,buy,limit,266.22,1608927378
GOOG,sell,market,,1608927379
GOOG,buy,market,,1608927380
AMZN,buy,limit,3170.28,1608927380
FB,buy,limit,265.25,1608927381
